-4.194445e-08,-4.5888218e-08,s01
5.042356e-09,-1.8837593e-08,s01
-3.3682127e-08,3.4745227e-08,s01
-2.559703e-09,8.5743366e-08,s01
-2.3004569e-08,-4.0981796e-08,s01
-4.304201e-08,-3.9434674e-08,s01
-2.7441342e-08,-1.4341905e-08,s01
-2.5708639e-08,-2.9486776e-08,s01
5.5640072e-08,3.2252576e-08,s01
1.785879e-08,1.2598652e-08,s01
3.1330643e-08,5.048705e-09,s01
5.834038e-08,6.734853e-08,s01
5.3427623e-08,6.68849e-08,s01
-5.0212094e-08,3.4397214e-09,s01
-9.88874e-08,-1.0409741e-07,s01
-3.859561e-08,4.4603865e-08,s01
9.808183e-08,-6.9518955e-09,s01
8.446095e-08,1.0897041e-07,s01
-1.0387561e-08,1.3826639e-08,s01
-3.1450412e-08,-1.9473193e-08,s01
1.1111921e-08,2.2707567e-08,s01
3.840279e-08,-2.140464e-08,s01
4.7623714e-09,3.9910727e-08,s01
-1.3669247e-08,-5.5141715e-08,s01
1.03489725e-07,8.753745e-08,s01
-5.1560843e-08,-2.3944011e-08,s01
6.24507e-09,4.4233765e-08,s01
1.3662421e-09,-1.658632e-08,s01
-6.84604e-09,-1.7182458e-09,s01
-1.4565964e-08,-1.800546e-08,s01
-6.8751644e-09,9.884413e-09,s01
2.3416035e-08,2.6529372e-08,s01
4.5369344e-08,3.5065337e-08,s01
5.768911e-09,2.1019018e-08,s01
-4.0337227e-08,4.2594692e-08,s01
-5.4537328e-08,1.545675e-08,s01
2.8264663e-08,-4.7380286e-09,s01
2.1935167e-09,-2.217738e-08,s01
-2.5210292e-09,3.1461849e-09,s01
1.1283062e-08,1.7684563e-08,s01
-1.1724904e-08,4.9528264e-08,s01
1.768561e-08,-1.7488473e-08,s01
-1.1331227e-08,-1.6248644e-09,s01
3.4985554e-08,2.2026516e-08,s01
-1.345804e-08,-4.8737984e-08,s01
1.4782705e-08,-2.1481604e-08,s01
2.5691793e-09,-1.6678904e-08,s01
7.49665e-09,-2.0555182e-08,s01
-5.454468e-09,2.982139e-08,s01
3.176596e-08,-8.421049e-09,s01
5.7502973e-08,4.95048e-08,s01
-1.2981555e-08,-6.116607e-08,s01
-2.8532614e-09,1.7069347e-10,s01
6.346453e-08,5.185414e-08,s01
5.2946705e-09,-4.938123e-08,s01
3.6473018e-09,2.7570001e-08,s01
5.992935e-08,-2.6670156e-08,s01
3.0964063e-08,-7.6678885e-09,s01
1.9143913e-08,2.4932152e-08,s01
-2.1958812e-08,5.348999e-08,s01
1.1980645e-08,-1.7750533e-08,s01
4.1398582e-08,-1.0050812e-08,s01
7.835285e-09,-2.4535959e-08,s01
2.1344075e-08,1.5630873e-08,s01
-1.2451234e-08,-1.40847325e-08,s01
-3.167589e-08,1.27694655e-08,s01
4.9396686e-08,4.032404e-08,s01
-6.340893e-08,-1.6607414e-08,s01
-1.1397246e-07,-2.4565232e-08,s01
-3.44149e-08,9.29617e-09,s01
5.7347705e-08,6.3493026e-08,s01
-1.1893624e-08,3.6899008e-09,s01
-1.1557387e-09,-7.9153295e-08,s01
-7.678315e-08,-3.30391e-08,s01
-2.196004e-08,-4.292104e-09,s01
-3.6852743e-08,1.6424153e-08,s01
-6.592179e-09,-3.851795e-09,s01
1.6361522e-09,1.2043164e-08,s01
-1.4822396e-08,-2.7929893e-08,s01
-6.5733348e-09,1.2440319e-08,s01
1.4907263e-08,2.5607935e-08,s01
-5.0581552e-09,2.6024477e-08,s01
2.9130407e-08,-1.2520609e-08,s01
2.1080577e-08,-9.052092e-09,s01
4.848118e-09,1.134543e-08,s01
1.1797754e-08,-4.5085084e-08,s01
2.105535e-09,-5.328322e-09,s01
1.6496383e-08,3.3211126e-08,s01
2.4948e-08,-3.403896e-08,s01
3.155074e-08,5.2716587e-09,s01
1.8227553e-08,2.6587779e-09,s01
-1.8429468e-08,2.8003518e-08,s01
1.1450722e-08,6.569396e-10,s01
-1.2214634e-08,-5.0609383e-08,s01
3.1290323e-08,9.523075e-09,s01
9.18046e-09,1.845331e-08,s01
7.0509403e-09,-3.8419806e-08,s01
-5.996699e-08,-6.376219e-09,s01
-3.984576e-08,1.4322517e-08,s01
-2.3558986e-08,-2.2313303e-08,s01
-1.5328429e-09,-2.6326859e-08,s01
-3.096793e-08,-3.0425376e-08,s01
1.3582037e-08,-8.750677e-09,s01
6.8260626e-08,5.194087e-09,s01
1.06908935e-07,6.7876265e-08,s01
-4.3125684e-08,-3.8525833e-08,s01
1.5732603e-08,6.051617e-08,s01
-7.488046e-09,-4.984935e-09,s01
1.8976767e-08,2.5781556e-08,s01
-1.2990952e-08,8.251058e-09,s01
-1.7880858e-08,7.231589e-09,s01
4.065091e-08,-1.6079872e-08,s01
-2.1627296e-09,4.091474e-08,s01
1.6570134e-08,5.3325966e-09,s01
-3.3022076e-08,3.1224207e-08,s01
-5.27436e-08,-3.2570494e-08,s01
8.400301e-09,-1.29757725e-08,s01
2.4034195e-08,-1.5529585e-08,s01
3.8297565e-09,1.5955742e-08,s01
-1.2414967e-08,2.1040044e-08,s01
1.7708654e-08,-1.2987543e-07,s01
-9.078936e-09,-1.9251033e-08,s01
-3.5760745e-08,3.933651e-08,s01
-1.08440235e-08,-1.2117627e-08,s01
-3.311369e-08,-3.4966675e-08,s01
-1.81268e-09,-3.0983095e-08,s01
1.42667425e-08,-4.5246704e-08,s01
5.3363564e-08,-3.223126e-08,s01
-9.621878e-09,-6.7012094e-09,s01
-7.531475e-09,-9.848465e-09,s01
-7.922423e-08,-3.111357e-08,s01
1.1750501e-08,-9.836733e-09,s01
5.773178e-09,-4.7979416e-08,s01
1.0802898e-08,-6.3818795e-09,s01
1.0585913e-08,-6.6817535e-08,s01
4.478039e-09,-6.9751027e-09,s01
1.839066e-09,1.1665125e-08,s01
9.1599075e-09,-1.1491354e-10,s01
-5.6550977e-09,1.6644961e-08,s01
1.13159426e-10,-7.825739e-09,s01
2.6542862e-08,-1.4528396e-09,s01
-1.7977385e-08,-3.925338e-08,s01
-2.2373012e-09,-4.4367097e-09,s01
-4.644479e-08,-9.359992e-09,s01
-4.456831e-08,2.7412808e-09,s01
-1.19147945e-08,2.1226349e-08,s01
4.5193684e-09,3.229639e-09,s01
-1.5364305e-08,1.7575122e-08,s01
4.585438e-08,3.99351e-08,s01
8.692904e-09,2.9596036e-08,s01
5.4288847e-08,2.6845544e-08,s01
1.6590265e-08,-2.4651636e-09,s01
1.080804e-08,3.229865e-09,s01
-6.855722e-09,1.7112683e-08,s01
-7.494069e-09,1.520933e-08,s01
-3.3192e-08,-3.365247e-08,s01
1.568245e-08,3.6231138e-09,s01
-3.968358e-08,5.7240364e-09,s01
-9.936282e-09,1.0482717e-08,s01
-9.221853e-08,-7.290907e-08,s01
8.795908e-08,-2.2384585e-08,s01
-2.6290335e-08,9.321295e-09,s01
-2.6466367e-08,7.9655385e-09,s01
-1.7697998e-08,2.1726587e-08,s01
1.2751856e-08,4.0021302e-08,s01
1.4116399e-08,1.5503726e-08,s01
2.4088118e-09,-5.5499703e-09,s01
1.8532064e-09,-1.9658964e-08,s01
3.463841e-08,-1.491082e-08,s01
-7.4017015e-09,-3.0405867e-09,s01
-1.2682185e-08,-7.109445e-09,s01
1.2518786e-08,-1.9703297e-08,s01
-2.5903015e-08,2.0768171e-08,s01
-9.792458e-10,-1.8062469e-08,s01
7.240172e-09,1.546393e-08,s01
-7.3114785e-09,-6.845736e-08,s01
1.884847e-09,1.5423025e-08,s01
-3.029604e-08,-3.0273345e-08,s01
-6.515011e-08,-3.718159e-08,s01
5.3074958e-09,-1.5225363e-09,s01
-2.863822e-09,4.7121354e-08,s01
-1.6638787e-09,-2.8523532e-09,s01
5.4742358e-08,4.2496033e-09,s01
-1.2354631e-08,-2.3470765e-08,s01
2.422227e-08,-1.0337338e-09,s01
-1.0934509e-08,-8.33434e-09,s01
3.3555951e-09,-1.6265872e-08,s01
-4.811251e-08,-2.1474305e-09,s01
-5.390231e-08,9.016643e-09,s01
-1.29113e-08,3.924068e-09,s01
-9.607228e-09,8.30004e-09,s01
-1.0035521e-09,2.9779262e-08,s01
3.648045e-08,3.1848753e-08,s01
1.710081e-08,3.9744027e-08,s01
6.6229894e-08,2.1369196e-08,s01
5.8852994e-09,-9.311896e-09,s01
-5.2836735e-09,1.915205e-09,s01
7.0619905e-09,3.3879573e-08,s01
-1.4669208e-08,1.9316424e-08,s01
-3.237743e-08,-2.5011836e-08,s01
7.1325115e-09,1.2315979e-08,s01
-3.0888483e-08,1.431854e-08,s01
-5.227249e-09,3.1908372e-09,s01
-9.5943086e-08,-6.8906424e-08,s01
6.8511206e-08,-5.1287e-08,s01
-2.5877931e-08,2.7098261e-08,s01
-1.0811877e-08,7.3911977e-10,s01
-8.247278e-09,4.7186393e-09,s01
1.3873943e-08,3.1247726e-08,s01
9.867919e-09,1.2029863e-08,s01
2.0693808e-08,-1.035018e-08,s01
-2.5138869e-09,-2.4292241e-08,s01
2.4884336e-08,-3.339484e-08,s01
5.9227814e-09,-4.1839073e-08,s01
-1.8319028e-08,4.129996e-09,s01
-4.058952e-09,-6.778354e-09,s01
-1.2235743e-08,1.493689e-08,s01
5.281194e-09,-1.7494324e-08,s01
-1.6048592e-09,2.8966712e-08,s01
-1.6001416e-09,-6.833412e-08,s01
1.3236556e-08,3.713504e-08,s01
-2.4519682e-08,-1.2589843e-08,s01
-5.9022874e-08,-4.4787647e-08,s01
1.8170441e-08,9.275559e-09,s01
2.0233918e-08,3.875837e-08,s01
1.34340326e-08,1.06444125e-08,s01
5.5751865e-08,8.3929996e-10,s01
-2.4177716e-08,-1.6202465e-08,s01
-3.053984e-08,1.4006715e-08,s01
-3.9986148e-08,-3.2234993e-08,s01
-1.2361449e-08,5.9544227e-08,s01
-3.69806e-08,-3.804709e-08,s01
-6.396478e-08,-1.8217152e-08,s01
8.79029e-08,-6.09735e-09,s01
2.674505e-10,5.616519e-08,s01
-1.1633779e-08,-1.5642055e-08,s01
-5.6521984e-08,-1.405425e-08,s01
-1.08088e-09,-1.912462e-08,s01
-3.9355674e-09,2.5803851e-08,s01
-4.5358007e-08,4.6885372e-08,s01
-8.089988e-09,3.6123485e-08,s01
1.0221414e-07,4.5671797e-08,s01
-1.3724544e-07,-2.9797114e-08,s01
-6.240882e-08,-1.1274158e-07,s01
-1.2788335e-08,-1.0906348e-08,s01
1.4141077e-08,6.3701218e-09,s01
-2.7448115e-08,-4.685734e-09,s01
-1.6389956e-08,-3.348117e-08,s01
2.5696396e-09,1.8409228e-08,s01
3.5803616e-08,4.129487e-08,s01
-6.3184675e-09,2.9442404e-09,s01
-7.262144e-08,-9.091154e-09,s01
1.2153446e-08,-3.36117e-08,s01
2.137295e-08,3.1331254e-08,s01
-1.8362345e-08,3.3444714e-08,s01
1.4753426e-08,-3.6249386e-08,s01
9.9380844e-11,2.0751278e-09,s01
-5.1403157e-09,-4.9862383e-08,s01
-1.0325337e-08,3.981853e-08,s01
1.3554664e-08,7.687369e-09,s01
6.925617e-09,-2.1184428e-08,s01
-3.2449496e-08,3.8031533e-08,s01
1.0258165e-08,3.9039765e-08,s01
-2.887189e-08,4.473781e-08,s01
-1.9858858e-08,7.627059e-09,s01
6.0984323e-10,6.408986e-09,s01
-5.1281773e-08,2.0185967e-08,s01
-3.653906e-08,9.161859e-09,s01
3.5648096e-09,1.3113943e-08,s01
-9.397281e-09,1.5899156e-08,s01
1.11133795e-08,-6.6745143e-09,s01
-1.5683531e-08,5.5571094e-09,s01
1.9966702e-08,-1.2389963e-09,s01
3.7959573e-08,3.343462e-08,s01
-3.1813347e-08,1.6421344e-08,s01
-5.5917003e-08,7.074249e-08,s01
2.970902e-08,2.8733172e-08,s01
5.1309186e-08,-4.1829532e-10,s01
2.9114082e-08,2.981044e-08,s01
-3.6375667e-08,-1.2159273e-08,s01
3.694367e-08,-1.4118326e-08,s01
-3.8381877e-08,3.307761e-08,s01
-1.0723038e-08,2.82489e-08,s01
-7.063253e-08,3.179253e-08,s01
4.478182e-08,-5.516124e-08,s01
-1.5436243e-08,-1.1112884e-09,s01
-4.682439e-09,-3.867676e-08,s01
-3.427278e-08,-2.7238523e-08,s01
-6.953029e-08,-1.163758e-09,s01
-4.922444e-08,-9.953522e-09,s01
1.165232e-07,4.017643e-08,s01
-1.6069784e-07,-2.5103656e-08,s01
1.9031335e-08,-2.0614099e-08,s01
2.0466171e-08,-1.0218009e-08,s01
-4.1452562e-08,-9.205494e-09,s01
-6.513633e-08,-7.274664e-09,s01
2.3415417e-08,2.8676489e-08,s01
1.7445227e-08,2.8823157e-09,s01
5.3882005e-08,2.9787055e-08,s01
4.9475175e-09,1.1784102e-08,s01
-3.371991e-08,-1.8856433e-08,s01
5.0950115e-09,1.9950699e-08,s01
1.1301708e-09,-2.4432227e-08,s01
-7.9265945e-09,7.512659e-09,s01
1.0062905e-08,-3.0919228e-08,s01
-1.1364214e-08,-2.1714186e-08,s01
-1.538057e-08,5.9109613e-08,s01
5.5168217e-09,4.7992433e-08,s01
-3.268464e-08,-4.270579e-09,s01
-1.0642607e-08,3.4095976e-08,s01
-1.2472985e-08,8.2743385e-09,s01
3.4048473e-09,5.942398e-09,s01
-7.883911e-09,7.8962765e-09,s01
-1.653103e-08,1.5989556e-08,s01
2.162493e-08,1.8775149e-08,s01
3.231635e-09,3.625882e-08,s01
2.8215027e-08,3.9094633e-08,s01
2.7569461e-08,-5.9961856e-08,s01
3.800728e-10,-1.556976e-08,s01
1.2628789e-08,5.4873762e-08,s01
-2.603968e-08,-1.4661463e-08,s01
2.8141631e-08,5.0743584e-08,s01
7.728168e-09,-1.3252748e-08,s01
2.600528e-08,2.209947e-08,s01
5.2150364e-09,2.9866843e-08,s01
9.012839e-09,-3.822464e-08,s01
4.0966334e-08,-9.4989145e-09,s01
-1.518384e-08,1.653085e-08,s01
1.8969631e-08,-3.3318432e-08,s01
1.4362186e-08,-1.5886457e-08,s01
-3.1533805e-08,-2.2703547e-08,s01
-2.0677481e-08,1.0490225e-08,s01
-2.8271321e-08,1.0343359e-08,s01
-3.3677054e-08,-4.831466e-08,s01
-1.3406314e-07,1.2685224e-08,s01
8.0783316e-08,-1.8484438e-09,s01
5.9173384e-08,5.937575e-08,s01
8.335415e-09,-3.7166622e-08,s01
-6.0526496e-08,-5.074337e-08,s01
-4.541071e-08,-6.740372e-08,s01
-8.627369e-09,3.9434724e-08,s01
1.511236e-08,5.0777874e-08,s01
-1.0371666e-08,-1.6622408e-08,s01
2.8810668e-08,-3.1350975e-08,s01
-7.06034e-08,8.372229e-09,s01
9.2230685e-09,-2.55436e-09,s01
4.029396e-09,1.2714777e-08,s01
5.5358327e-09,2.1753424e-08,s01
3.4473175e-08,-9.9926805e-09,s01
1.4309398e-09,3.9624757e-09,s01
-1.7137868e-08,9.963735e-09,s01
-1.2404115e-08,2.4286475e-09,s01
2.1098039e-08,3.1694978e-09,s01
-2.3622444e-08,1.07196534e-07,s01
-1.5749794e-08,6.255887e-09,s01
-2.4972606e-09,-2.2407043e-08,s01
5.1161347e-08,2.1565148e-08,s01
8.55788e-09,1.1620279e-09,s01
9.584727e-10,-4.591053e-08,s01
1.5940682e-08,3.606284e-08,s01
-6.211498e-08,4.6753467e-08,s01
1.1785313e-08,-8.3088e-09,s01
8.390322e-09,-1.0358893e-08,s01
-4.162741e-08,-2.2810246e-08,s01
2.5087498e-08,-1.7874633e-08,s01
1.9917096e-08,4.5734552e-08,s01
3.7187373e-08,-1.3906672e-08,s01
-2.5492737e-08,6.416789e-08,s01
-4.3726485e-09,-6.8366674e-08,s01
-1.8801725e-10,-1.1965346e-09,s01
-3.7800547e-08,6.903153e-09,s01
-4.2575348e-08,6.8510715e-08,s01
-3.653361e-08,4.3096784e-09,s01
-1.229011e-08,-4.504788e-08,s01
4.91489e-08,3.056487e-08,s01
2.5639714e-08,-3.853942e-08,s01
3.637445e-08,-3.231164e-09,s01
-5.513188e-08,-5.0337676e-09,s01
2.7200125e-08,-9.815025e-10,s01
2.110451e-08,-2.5068577e-08,s01
-6.787069e-08,5.252139e-08,s01
-2.7016211e-08,9.0945235e-08,s01
6.172251e-08,3.8592727e-08,s01
2.5687472e-08,1.1311468e-08,s01
1.1123408e-08,-3.3444117e-08,s01
8.50714e-09,-6.028821e-08,s01
-6.8630825e-08,-1.39406096e-08,s01
-2.424493e-09,3.460066e-08,s01
2.4816302e-08,4.7735156e-08,s01
2.7553508e-08,1.3406547e-08,s01
-6.460347e-08,-5.357489e-08,s01
5.21725e-09,4.830732e-08,s01
4.8173554e-08,3.0892032e-08,s01
7.276183e-08,-1.9350122e-09,s01
-2.8846436e-08,-1.608986e-08,s01
-2.039512e-08,-1.4444491e-08,s01
-4.4833108e-08,2.009945e-08,s01
3.3251084e-08,3.713564e-08,s01
2.2478346e-08,-3.1989263e-08,s01
-5.321841e-09,-5.6878453e-09,s01
1.9389352e-08,-1.903222e-08,s01
1.2595055e-08,2.1521725e-08,s01
-4.5862754e-09,1.1563096e-08,s01
2.2058144e-08,-2.4023161e-09,s01
1.17817045e-08,4.4150292e-09,s01
2.0974857e-08,3.2599466e-08,s01
4.929337e-10,-4.784295e-08,s01
2.5259466e-09,-2.1542405e-08,s01
2.8577988e-08,-2.629904e-08,s01
-1.6905767e-08,-6.212229e-08,s01
3.6115906e-09,-2.888531e-08,s01
1.4311212e-08,8.764131e-09,s01
-1.6064039e-08,8.592005e-09,s01
1.3741844e-07,5.9796776e-08,s01
-4.9322384e-08,2.7406843e-08,s01
-5.8532052e-08,8.865791e-09,s01
-6.662408e-09,4.7079148e-08,s01
3.1699767e-09,1.8442334e-08,s01
-6.4104326e-09,3.7525423e-09,s01
-4.894369e-09,-1.897187e-08,s01
-2.523199e-08,-5.6368843e-09,s01
4.385554e-08,1.599579e-08,s01
-5.7793548e-09,3.6604817e-08,s01
2.453512e-08,6.3775076e-08,s01
-3.221969e-08,6.475634e-08,s01
7.0530386e-09,-1.4801366e-08,s01
1.5406446e-08,2.0725883e-08,s01
7.2454918e-09,-4.9043408e-08,s01
1.7950256e-08,3.6096985e-09,s01
-2.55671e-09,-2.2198837e-08,s01
2.1292458e-08,3.3119306e-08,s01
7.9231155e-09,-9.323029e-09,s01
-3.1761154e-08,-7.7550535e-09,s01
-6.040851e-08,-3.8920622e-09,s01
-4.2721844e-08,-1.2472617e-08,s01
8.708473e-09,3.266301e-08,s01
-1.3815329e-08,5.226855e-09,s01
6.0149766e-08,4.6993204e-08,s01
-3.058947e-08,-4.1305754e-09,s01
1.5574436e-08,-3.732478e-08,s01
4.2270788e-08,2.2663064e-08,s01
-2.1900814e-08,-9.125798e-09,s01
3.723711e-08,8.630563e-10,s01
1.5047696e-08,1.735053e-08,s01
3.1073363e-08,-1.6299266e-08,s01
-1.1073168e-08,2.2788509e-08,s01
-3.8072194e-08,-2.8271385e-08,s01
1.5402902e-08,2.836182e-08,s01
-2.6514597e-08,-3.1040166e-08,s01
-1.8577502e-08,1.6237012e-08,s01
-6.7873296e-10,1.5717873e-08,s01
1.7672605e-08,-5.03801e-09,s01
4.012544e-09,-1.6082772e-08,s01
-4.4296486e-09,5.5809586e-08,s01
-4.267505e-08,-3.0556414e-08,s01
5.7153464e-09,1.2717369e-08,s01
-6.322863e-08,-2.9066815e-08,s01
1.18906144e-07,3.308543e-08,s01
-1.2872391e-07,-4.6281374e-09,s01
2.4159968e-08,3.873847e-09,s01
9.512023e-09,-5.718043e-09,s01
-4.049043e-08,4.298838e-09,s01
-6.617248e-08,-7.6294455e-09,s01
1.0386994e-08,1.7929569e-08,s01
2.5215558e-08,2.6438491e-09,s01
3.6942737e-08,3.3829302e-09,s01
-3.416586e-09,1.4935265e-08,s01
-6.7814895e-08,5.1981586e-10,s01
-1.1077985e-08,3.3338704e-08,s01
1.1902479e-08,-3.2653027e-08,s01
-2.9700196e-09,3.4456104e-08,s01
2.0053509e-08,-3.2273295e-08,s01
-1.8731836e-08,-4.554511e-10,s01
-1.9484993e-08,9.186958e-08,s01
-3.5980563e-09,3.70193e-08,s01
-2.0711436e-08,1.5908595e-08,s01
4.8681112e-09,3.740291e-08,s01
-4.050216e-11,2.391778e-09,s01
4.926238e-09,7.643414e-09,s01
-1.4722879e-08,6.886581e-09,s01
-3.4956855e-08,8.843154e-09,s01
2.3195424e-08,1.9552694e-08,s01
-2.789495e-09,4.2774143e-08,s01
2.581454e-08,4.4041684e-08,s01
3.92382e-08,-6.259696e-08,s01
2.9083262e-08,-2.6032959e-08,s01
-6.111894e-11,4.0453013e-08,s01
-9.120345e-09,4.0836015e-09,s01
3.6338932e-08,2.6177974e-08,s01
-4.8019357e-09,-2.16509e-08,s01
3.890657e-08,3.114917e-08,s01
-2.6729426e-08,4.9722704e-08,s01
-3.5219546e-08,-2.0878932e-08,s01
-6.0432055e-09,-4.159332e-08,s01
-1.0985785e-08,2.423036e-08,s01
2.7197094e-08,-2.185731e-08,s01
2.3472898e-08,9.399804e-09,s01
-2.3960046e-08,-4.460025e-08,s01
-7.0358706e-09,1.3229622e-08,s01
-3.2496754e-08,1.43982275e-08,s01
-3.3919463e-08,-4.0396266e-08,s01
4.3496872e-08,1.8274529e-08,s01
3.4367467e-08,3.8484345e-08,s01
-1.6595932e-08,1.7414664e-09,s01
-4.149188e-08,2.8930781e-08,s01
-2.6058352e-08,-1.0645962e-07,s01
6.578746e-08,4.8831012e-08,s01
3.514167e-08,-2.0653873e-08,s01
1.7898344e-08,-2.7126456e-08,s01
1.8230045e-08,9.295547e-09,s01
4.4491006e-08,-7.7030465e-10,s01
1.8466707e-08,5.24249e-09,s01
-4.9897384e-08,-2.9487573e-08,s01
-1.08833484e-08,9.217069e-09,s01
-5.1106472e-08,8.915574e-09,s01
-1.3427464e-09,-3.9170672e-08,s01
4.3076305e-08,4.6146198e-08,s01
-2.6637306e-08,1.9523503e-08,s01
8.463898e-09,-1.1480338e-08,s01
-2.0981834e-09,3.6293685e-08,s01
-6.8563826e-09,1.595028e-08,s01
2.0365523e-08,-4.0772288e-09,s01
-1.18267796e-08,-1.8514271e-08,s01
-4.0509047e-08,-3.594715e-09,s01
-1.68034e-08,-4.261461e-08,s01
4.695031e-08,3.8203858e-08,s01
-3.5549988e-08,4.56698e-08,s01
2.2411784e-09,-6.6924994e-09,s01
3.0861745e-08,4.079854e-09,s01
-4.4513964e-08,-7.2170323e-09,s01
7.192042e-09,4.5724553e-09,s01
-4.6051685e-08,-1.3662052e-08,s01
9.5510595e-09,4.4005294e-08,s01
-4.5864064e-09,-1.7490917e-08,s01
-3.071271e-08,-3.581003e-08,s01
6.9603727e-09,9.649188e-08,s01
-6.114406e-08,-3.4769762e-08,s01
-3.4627583e-08,-2.0666326e-08,s01
-2.5737943e-08,1.5994539e-08,s01
-3.951886e-08,1.4093826e-08,s01
-1.1850448e-08,1.4135073e-08,s01
-1.7054303e-08,2.649818e-09,s01
1.0358517e-08,-3.1393368e-10,s01
-1.0244395e-08,2.4099926e-08,s01
-6.0736647e-09,-3.141425e-08,s01
-9.996636e-09,5.240055e-08,s01
-1.6368421e-08,1.2705616e-08,s01
1.0802606e-08,-6.179968e-08,s01
4.6461913e-08,1.3910545e-08,s01
7.019389e-08,4.232166e-08,s01
2.7025994e-08,-1.964036e-08,s01
-2.6784518e-08,-9.178717e-09,s01
2.6879572e-08,-3.5468652e-08,s01
-4.102011e-08,3.9113043e-08,s01
-8.103421e-09,4.3026938e-09,s01
-8.220202e-09,2.0893397e-08,s01
-2.3235142e-08,-3.6376008e-08,s01
1.3113067e-08,1.2440262e-08,s01
-9.639934e-09,-2.388649e-08,s01
6.9672605e-09,-1.1077212e-08,s01
6.6578686e-08,2.8841926e-08,s01
5.0608943e-08,-3.0391277e-08,s01
5.8076328e-08,3.382198e-08,s01
7.425194e-09,-1.07997735e-08,s01
3.316897e-09,-1.1328054e-08,s01
-7.409236e-09,-4.4897085e-08,s01
3.498179e-08,2.3958986e-09,s01
-7.569255e-09,-9.665735e-09,s01
-1.4189937e-08,-1.8228864e-08,s01
2.0376914e-08,2.830884e-09,s01
2.0456907e-08,-1.6583993e-08,s01
2.258175e-08,-1.0880568e-08,s01
2.7554131e-08,-1.2623993e-08,s01
-2.3917607e-08,-1.5108185e-08,s01
